Citation Ticket Number,Status,appl_identifier,Application Type,Appeal Date,Amount Due,Date Close,Judgement ,Judgement Comments,vehicles,addr_city,addr_zip,permit_permission
3723007918,Voided,249708,Online Appeal,3/17/2023 17:00,0,4/25/2023 11:17,Citation Voided,"need a valid f/s permit 4pm-8pm and all day on the weekends,has a valid permit needed to register vehicle to permit (rl)",NULL,Woodlawn,20737,NULL
1222013080,Voided,242856,Online Appeal,9/19/2022 14:00,0,10/18/2022 9:01,Citation Voided,"parking meter was paid for ,paid for the wrong space,parked in space 3523  but paid for space 3513(rl)",9EN6285-MD,College park,20740,Z
3822004413,Voided,244588,Online Appeal,10/26/2022 12:44,0,12/2/2022 10:57,Citation Voided,employee had a valid 2/3 day permit for the day (rl),9EN6285-MD,College park,20740,Z
3822004447,Voided,244673,Online Appeal,10/27/2022 17:15,0,12/2/2022 11:00,Citation Voided,employee had a valid 2/3 day permit for the day (rl),9EN6285-MD,College park,20740,Z
3923002465,Voided,251492,Online Appeal,5/3/2023 14:09,0,5/8/2023 17:06,Citation Voided,"From CRU: The student received a citation in Lot 2a for parking in an area other than their assigned area. The student claims they have IBS and quickly parked to use the restroom. The student should be granted full leniency in the assumption of their honesty regarding their circumstances. In the future, the student is encouraged to check the DOTS website for information on obtaining a medical permit. Therefore, the citation is voided.",7FA6032-MD,SILVER SPRING,20903-1003,Lot 1
3823008618,Voided,250811,Online Appeal,4/18/2023 15:57,0,4/20/2023 11:21,Citation Voided,"From CRU: The student received a citation in Lot 6 for parking without a valid permit. The student claims they have a permit for the cited vehicle. The student should be granted full leniency because they had a valid Lot 6 permit at the time of the citation. Therefore, the citation is voided.","4DB1569-MD,4EV3349-MD,4D1569-MD",BOWIE,20721-2708,Lot 6 Commuter
1522010169,Voided,242863,Online Appeal,9/19/2022 15:26,0,10/18/2022 9:24,Citation Voided,"unpaid parking meter,meters are enforced 7am-midnight,meter ran out 12 minutes before citation was issued (rl)",5ES2189-MD,SMITHSBURG,21783-9294,NULL
3723008376,Voided,250815,Online Appeal,4/18/2023 17:20,0,4/20/2023 11:33,Citation Voided,"From CRU: The student received a citation at North Gym for parking in an accessible space without displaying their disability placard. The student claims they forgot to make their disability placard visible and returned to their vehicle to display it. The student should be granted full leniency because their provided evidence indicates they have a valid disability placard. Therefore, the citation is voided.","8CW4628-MD,T1318529-MD",BOWIE,20715-1734,NULL
3523007670,Voided,247499,Online Appeal,2/1/2023 16:27,0,2/17/2023 10:48,Citation Voided,"From CRU: The student received a citation for parking in Lot 11b without the respective permit. The student claims they were instructed by DOTS to park in this lot since Lots 6 and 4 were full. The student will be granted full leniency because CRU research suggests that the student was instructed by DOTS to park in Lot 11b after being unable to find parking in Lots 6 and 4. Therefore, the citation is voided.","MIHAELA-MD,CALIN-MD",CROFTON,21114-1910,Lot 6 Commuter
3822003682,Voided,243352,Online Appeal,9/28/2022 23:47,0,12/22/2022 16:01,Citation Voided,"From CRU: The student received a citation for parking in Lot 6 without a valid permit. The student claims their license plate information on their parking account was mistakenly inaccurate. The student should be granted full leniency because they had a valid permit for Lot 6 at the time of citation. Therefore, the $85 citation is voided.","47209-MD,47209CC-MD",HOLLYWOOD,20636-2018,NULL
1322025306,Voided,242152,Online Appeal,9/6/2022 15:06,0,11/11/2022 14:49,Citation Voided,"From CRU: The student received a citation in Lot 6 for parking without a valid permit. The student claims they bought a ticket in late August and shortly received an email they took for confirmation that their purchase was complete. The student should be granted full leniency because CRU confirmed that the student received an email from DOTS addressing them as a valid permit holder when they did not hold a permit. Additionally, the student bought a permit for Lot 6 after receiving this citation, indicating future legal parking practices. Therefore, the citation is voided.",6ED2092-MD,MOBILE,36695-4608,NULL
3923001749,Voided,249609,Online Appeal,3/15/2023 21:55,0,3/17/2023 12:18,Citation Voided,"The student received an expired meter citation at Stadium Drive Garage. The student claims they are a permit holder for Stadium Drive Garage. The student should be granted full leniency because they had a valid permit for Stadium Drive Garage at the time of the citation. Therefore, the citation is voided.","6EY9755-MD,KFE5963-NC",College Park,20740,Stadium Drive Garage
3722003078,Voided,242716,Online Appeal,9/15/2022 15:49,0,11/17/2022 14:10,Citation Voided,"The student received an expired meter citation in Union Lane Garage. The student claims they were cited while paying for parking. The student should be granted full leniency because they paid for parking at the time of the citation. Therefore, the citation is voided.",R63JUW-NJ,Greenbelt,20770,NULL
723024930,Voided,248567,Online Appeal,2/23/2023 17:08,0,3/15/2023 10:47,Citation Voided,employee had a valid 2/3 day permit for the day (rl),"6EM6645-MD,7DD3010-MD",Aberdeen,21001-3972,NULL
3823008525,Voided,250703,Online Appeal,4/17/2023 8:57,0,4/18/2023 11:48,Citation Voided,"From CRU: The student received an expired meter citation in  Stadium Drive Garage. The student claims to have a permit but parked the rental vehicle they added to their parking account. The student notes they forgot to reflect their rental extension in their UMD parking account. The student should be granted full leniency because they had a valid Stadium Drive Garage permit at the time of the citation. Therefore, the citation is voided.","T1329155-MD,Q432553-IL",Silver Spring,20910,Stadium Drive Garage
723025252,Voided,249914,Appeals Submitted in House,3/29/2023 15:50,0,4/28/2023 15:05,Citation Voided,"one time only,need a valid lot RR permit mon-fri 7am-4pm,lot is free after 4 and weekends,wrong level fot lot B parking (rl)",1EW0273-MD,Hyattsville,20784,"B,FS Summer"
2823006004,Voided,246819,Online Appeal,1/13/2023 17:56,0,1/31/2023 15:23,Citation Voided,"parking meter was paid for thru parkmobile,has receipt for proof(rl)",NULL,Greenbelt,20770,NULL
1322025588,Voided,242821,Online Appeal,9/17/2022 22:13,0,11/29/2022 10:53,Citation Voided,"The student received a citation for parking in Lot DD without the respective permit. The student claims they were granted access to park in Lot DD after hours/on weekends. The student should be granted full leniency because they have a valid permit to park in Lot DD after hours on weekends. Therefore, the citation is voided.","4DW6827-MD,TYE5278-VA",College Park,20740,"Lot 11 Commuter,DDAH"
1522010842,Voided,245769,Online Appeal,12/1/2022 10:26,0,1/3/2023 15:20,Citation Voided,EMPLOYEE USED A 2/3 DAY PERMIT FOR THE DAY (RL),7FH7411-MD,Richmond,23229,NULL
3823008400,Voided,250828,Online Appeal,4/18/2023 21:54,0,4/20/2023 12:00,Citation Voided,"From CRU: The student received a citation in Lot 4b for parking without a valid permit. The student claims they have a Lot 4 permit but forgot to add their vehicle to their account. The student should be granted full leniency because CRU research indicates they had a valid Lot 4 permit at the time of the citation. Therefore, the citation is voided.","37277CJ-MD,1BZ8345-MD",CHEVY CHASE,20815,Lot 4
822024159,Voided,244882,Online Appeal,11/2/2022 12:35,0,1/12/2023 16:58,Citation Voided,"From CRU: The student received an expired meter citation in Union Lane Garage. The student claims they paid for parking via ParkMobile. The student should be granted full leniency because CRU verified the submitted claim. Therefore, the citation is voided.",KDGK87-FL,Riverdale,20737,NULL
1322026065,Voided,243802,Online Appeal,10/8/2022 22:36,0,11/10/2022 9:02,Citation Voided,"employee has a valid permit,needs to link vehicle to permit (rl)",5FH9755-MD,College Park,20740,"LL,Visitor After Hours"
1522010002,Voided,241874,Online Appeal,8/31/2022 6:24,0,9/22/2022 10:34,Citation Voided,employee used a 2/3 day permit for the day(rl),"1FB3083-MD,6DD8491-MD",Derwood,20855,Z
3522007177,Voided,244232,Online Appeal,10/18/2022 18:19,0,11/22/2022 14:54,Citation Voided,employee had a valid 2/3 day permit for the day(rl),"1FB3083-MD,6DD8491-MD",Derwood,20855,Z
1322027051,Voided,245782,Written,12/1/2022 14:39,0,12/26/2022 18:30,Citation Voided,"2 cars can not be on campus at the same time under the same permit,if both cars have to be on campus then 1 should park in the lot and the other one should park at a meter/paystation (rl)","T0620760-MD,1FD1837-MD,8CS0224-MD,4CD8333-MD",Fayetteville,28311,B
3723008776,Voided,251310,Online Appeal,4/28/2023 16:29,0,6/7/2023 10:03,Citation Voided,"one time only,unpaid parking meter,meters are enforced daily 7am-midnight,customer had paid for parking but not enough time (rl)",KGN5060-VA,COLLEGE PARK.,20742,NULL
3923002438,Voided,251314,Online Appeal,4/28/2023 19:34,0,5/4/2023 16:52,Citation Voided,"From CRU: The student received an expired meter citation in the Regents Drive garage. The student claims that they paid for the meter at the time the citation was issued. The student should be granted full leniency because their evidence suggests that the student paid for the meter when the citation was issued. Therefore, the citation is voided.","CL77346-MD,CL77346-IL",Silver Spring,20910,Bundle Pack- Student
723025556,Voided,250662,Online Appeal,4/14/2023 18:25,0,4/19/2023 10:27,Citation Voided,"The student received a citation in Lot 1b for parking without a valid permit. The student claims they recently got new tags but forgot to update their parking information in the DOTS system. The student should be granted full leniency because they had a valid Lot 1b at the time of the citation and have updated their parking information to include their new license plate number. Therefore, the citation is voided.",ATREE-MD,Greenbelt,20770,Lot 1
3723006427,Voided,247613,Online Appeal,2/3/2023 22:04,0,2/16/2023 16:35,Citation Voided,"The student received a citation in the North gym for illegal parking in a disabled spot. The student claims the strings of their card came off. The student should be granted full leniency because they have a disability placard given to them by the MVA. Therefore, the $300 citation is voided.","8ET8891-MD,T1306909-MD",Greenbelt,20770,Lot 6 Commuter
3722002719,Voided,242255,Online Appeal,9/7/2022 15:13,0,11/10/2022 16:44,Citation Voided,"The student received an expired meter citation near North Gym. The student claims there was a delay in the ParkMobile app. The student should be granted full leniency because they paid for parking at the time of the citation. Therefore, the citation is voided.",GG4485-DC,Washington,20005,Lot 6 Commuter
1223015867,Voided,249918,Appeals Submitted in House,3/29/2023 16:28,0,3/30/2023 11:49,Citation Voided,"The student received an expired meter citation at Union Lane Garage. The student claims they paid for the wrong spot. The student should be granted full leniency because CRU research suggests the student paid for parking in support of their claim. In the future, the student is encouraged to double-check the parking space number their vehicle occupies. Therefore, the citation is voided.",LTJG66-FL,FORT MYERS,33901-8632,NULL
